#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
3,02-11-23T18-53-06,mono,frontend-baseline,50.167300,95.227695,76.641761,10.229865,342.819702,275.910339,36.827515,50.42
3,02-11-23T18-53-06,mono,frontend-monitor,50.149111,228.727773,201.814457,14.202694,823.419983,726.532043,51.129700,60.56
30,02-11-23T18-53-06,mono,api-baseline,17.077719,6.646203,3.288812,3.237559,23.926331,11.839722,11.655212,34.705882352941174
30,02-11-23T18-53-06,mono,api-monitor,17.087953,6.040548,2.663591,3.259956,21.745972,9.588928,11.735840,34.23529411764706
30,02-11-23T18-53-06,mono,frontend-baseline,50.269559,23.152076,11.998308,9.843852,83.347473,43.193909,35.437866,34.9
30,02-11-23T18-53-06,mono,frontend-monitor,50.236957,128.640154,110.212691,14.062975,463.104553,396.765686,50.626709,41.72
4,02-11-23T18-53-06,mono,api-baseline,17.089646,6.252780,2.884640,3.235508,22.510010,10.384705,11.647827,41.470588235294116
4,02-11-23T18-53-06,mono,api-monitor,17.082609,5.876923,2.611084,3.221080,21.156921,9.399902,11.595886,39.588235294117645
4,02-11-23T18-53-06,mono,frontend-baseline,50.276329,18.038144,8.305020,9.488831,64.937317,29.898071,34.159790,37.84
4,02-11-23T18-53-06,mono,frontend-monitor,50.129973,112.712809,94.541829,13.613230,405.766113,340.350586,49.007629,42.4
5,02-11-23T18-53-06,mono,api-baseline,17.073912,9.993557,5.922699,3.360901,35.976807,21.321716,12.099243,36.0
5,02-11-23T18-53-06,mono,api-monitor,17.081567,5.803901,2.474637,3.234829,20.894043,8.908691,11.645386,34.588235294117645
5,02-11-23T18-53-06,mono,frontend-baseline,50.279708,19.122806,8.888635,9.689755,68.842102,31.999084,34.883118,35.92
5,02-11-23T18-53-06,mono,frontend-monitor,50.279195,135.391880,115.794881,14.571381,487.410767,416.861572,52.456970,42.64
6,02-11-23T18-53-06,mono,api-baseline,17.132187,6.246151,2.917870,3.239695,22.486145,10.504333,11.662903,39.8235294117647
6,02-11-23T18-53-06,mono,api-monitor,17.082139,6.985745,3.579865,3.268941,25.148682,12.887512,11.768188,36.529411764705884
6,02-11-23T18-53-06,mono,frontend-baseline,50.278948,18.331061,8.532834,9.559038,65.991821,30.718201,34.412537,36.18
6,02-11-23T18-53-06,mono,frontend-monitor,50.243050,129.644029,111.146427,14.186130,466.718506,400.127136,51.070068,42.98
7,02-11-23T18-53-06,mono,api-baseline,17.111150,6.194034,2.774268,3.233202,22.298523,9.987366,11.639526,36.8235294117647
7,02-11-23T18-53-06,mono,api-monitor,17.101227,11.681196,7.146539,3.454081,42.052307,25.727539,12.434692,37.64705882352941
7,02-11-23T18-53-06,mono,frontend-baseline,50.253719,31.223534,20.358751,9.640774,112.404724,73.291504,34.706787,36.9
7,02-11-23T18-53-06,mono,frontend-monitor,50.244387,116.882443,99.689907,13.876360,420.776794,358.883667,49.954895,42.08
8,02-11-23T18-53-06,mono,api-baseline,17.097480,5.751156,2.425859,3.247918,20.704163,8.733093,11.692505,36.11764705882353
8,02-11-23T18-53-06,mono,api-monitor,17.084955,10.291358,5.547536,3.535699,37.048889,19.971130,12.728516,36.0
8,02-11-23T18-53-06,mono,frontend-baseline,50.243026,20.475125,10.005663,9.610613,73.710449,36.020386,34.598206,35.98
8,02-11-23T18-53-06,mono,frontend-monitor,50.238742,112.476603,95.640055,13.737200,404.915771,344.304199,49.453918,42.38
9,02-11-23T18-53-06,mono,api-baseline,17.106471,14.607612,8.777279,3.370361,52.587402,31.598206,12.133301,38.411764705882355
9,02-11-23T18-53-06,mono,api-monitor,17.088334,6.056536,2.714725,3.250987,21.803528,9.773010,11.703552,36.0
9,02-11-23T18-53-06,mono,frontend-baseline,50.294816,18.350016,8.486769,9.538354,66.060059,30.552368,34.338074,36.28
9,02-11-23T18-53-06,mono,frontend-monitor,50.269580,128.294067,110.089467,14.159359,461.858643,396.322083,50.973694,43.24
