#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
7,24-10-23T15-12-45,mono,frontend-baseline,79.316459,94.494476,55.524021,20.369856,340.180115,199.886475,73.331482,62.46835443037975
7,24-10-23T15-12-45,mono,frontend-monitor,79.360088,312.724898,256.935883,29.784207,1125.809631,924.969177,107.223145,72.50632911392405
8,24-10-23T15-12-45,mono,api-baseline,32.134069,16.663903,9.047055,6.497260,59.990051,32.569397,23.390137,41.0
8,24-10-23T15-12-45,mono,api-monitor,32.126698,23.632117,17.183244,6.303626,85.075623,61.859680,22.693054,41.09375
8,24-10-23T15-12-45,mono,frontend-baseline,79.362867,50.402001,33.721873,15.621185,181.447205,121.398743,56.236267,40.24050632911393
8,24-10-23T15-12-45,mono,frontend-monitor,79.359461,271.125997,226.907467,27.906850,976.053589,816.866882,100.464661,49.68354430379747
9,24-10-23T15-12-45,mono,api-baseline,32.163936,16.766408,9.775374,6.362830,60.359070,35.191345,22.906189,39.4375
9,24-10-23T15-12-45,mono,api-monitor,32.144679,12.818061,6.840600,6.167416,46.145020,24.626160,22.202698,36.9375
9,24-10-23T15-12-45,mono,frontend-baseline,79.306410,35.115424,19.077420,15.427636,126.415527,68.678711,55.539490,38.037974683544306
9,24-10-23T15-12-45,mono,frontend-monitor,79.377498,256.660834,216.544105,26.370036,923.979004,779.558777,94.932129,47.79746835443038
1,25-10-23T20-48-35,micro,api-baseline,33.169237,14.978214,8.749966,6.331923,53.921570,31.499878,22.794922,41.878787878787875
1,25-10-23T20-48-35,micro,api-monitor,33.176375,18.696153,11.200104,6.583557,67.306152,40.320374,23.700806,39.54545454545455
1,25-10-23T20-48-35,micro,frontend-baseline,81.336850,65.027025,48.131104,15.617811,234.097290,173.271973,56.224121,41.148148148148145
1,25-10-23T20-48-35,micro,frontend-monitor,81.425157,263.488634,221.464047,27.267439,948.559082,797.270569,98.162781,48.49382716049383
10,25-10-23T20-48-35,micro,api-baseline,33.153151,19.398193,11.959618,6.560635,69.833496,43.054626,23.618286,39.333333333333336
10,25-10-23T20-48-35,micro,api-monitor,33.147306,15.755022,9.659085,6.286045,56.718079,34.772705,22.629761,38.18181818181818
10,25-10-23T20-48-35,micro,frontend-baseline,81.335708,35.970256,19.881287,15.681373,129.492920,71.572632,56.452942,37.60493827160494
10,25-10-23T20-48-35,micro,frontend-monitor,81.449096,260.811988,217.722660,27.621206,938.923157,783.801575,99.436340,47.50617283950617
11,25-10-23T20-48-35,micro,api-baseline,33.110841,20.410004,12.938165,6.566942,73.476013,46.577393,23.640991,38.515151515151516
11,25-10-23T20-48-35,micro,api-monitor,33.159852,13.529273,7.463735,6.284790,48.705383,26.869446,22.625244,36.42424242424242
11,25-10-23T20-48-35,micro,frontend-baseline,81.291069,98.440450,79.799432,15.786201,354.385620,287.277954,56.830322,39.617283950617285
11,25-10-23T20-48-35,micro,frontend-monitor,81.370845,268.097314,225.115814,27.867279,965.150330,810.416931,100.322205,47.76543209876543
12,25-10-23T20-48-35,micro,api-baseline,33.119485,75.225847,66.482951,6.823188,270.813049,239.338623,24.563477,44.18181818181818
12,25-10-23T20-48-35,micro,api-monitor,33.126559,13.681861,7.593909,6.274075,49.254700,27.338074,22.586670,36.878787878787875
12,25-10-23T20-48-35,micro,frontend-baseline,81.320874,50.781708,34.028354,15.814718,182.814148,122.502075,56.932983,37.75308641975309
12,25-10-23T20-48-35,micro,frontend-monitor,81.341330,92.348667,73.910489,16.103872,332.455200,266.077759,57.973938,40.39506172839506
13,25-10-23T20-48-35,micro,api-baseline,33.121578,17.037370,10.278812,6.372426,61.334534,37.003723,22.940735,37.81818181818182
13,25-10-23T20-48-35,micro,api-monitor,33.153321,13.856489,7.683004,6.320377,49.883362,27.658813,22.753357,42.18181818181818
13,25-10-23T20-48-35,micro,frontend-baseline,81.280765,39.149339,22.556593,15.680932,140.937622,81.203735,56.451355,38.851851851851855
13,25-10-23T20-48-35,micro,frontend-monitor,81.311434,283.993412,239.277852,27.796088,1022.376282,861.400269,100.065918,49.44444444444444
14,25-10-23T20-48-35,micro,api-baseline,33.144157,14.640469,8.536360,6.294454,52.705688,30.730896,22.660034,37.21212121212121
14,25-10-23T20-48-35,micro,api-monitor,33.168745,12.924143,6.910265,6.282891,46.526917,24.876953,22.618408,36.0
14,25-10-23T20-48-35,micro,frontend-baseline,81.306908,34.787649,19.382612,15.391286,125.235535,69.777405,55.408630,37.0
14,25-10-23T20-48-35,micro,frontend-monitor,81.351415,265.488603,221.114858,27.552355,955.758972,796.013489,99.188477,47.666666666666664
15,25-10-23T20-48-35,micro,api-baseline,33.139920,13.572795,7.549557,6.263411,48.862061,27.178406,22.548279,37.75757575757576
15,25-10-23T20-48-35,micro,api-monitor,33.129308,13.610602,7.595537,6.287655,48.998169,27.343933,22.635559,36.06060606060606
15,25-10-23T20-48-35,micro,frontend-baseline,81.338367,43.062693,27.917345,15.339949,155.025696,100.502441,55.223816,38.25925925925926
15,25-10-23T20-48-35,micro,frontend-monitor,81.372084,274.708896,229.223260,27.858480,988.952026,825.203735,100.290527,47.72839506172839
16,25-10-23T20-48-35,micro,api-baseline,33.115116,36.985101,26.260325,6.785651,133.146362,94.537170,24.428345,40.84848484848485
16,25-10-23T20-48-35,micro,api-monitor,33.133226,42.642873,25.294749,8.662381,153.514343,91.061096,31.184570,50.06060606060606
16,25-10-23T20-48-35,micro,frontend-baseline,81.290647,102.388357,57.406871,21.203393,368.598083,206.664734,76.332214,62.48148148148148
16,25-10-23T20-48-35,micro,frontend-monitor,81.325669,380.850779,311.895396,32.874468,1371.062805,1122.823425,118.348083,75.19753086419753
17,25-10-23T20-48-35,micro,api-baseline,33.119248,45.037316,27.492523,8.615485,162.134338,98.973083,31.015747,62.36363636363637
17,25-10-23T20-48-35,micro,api-monitor,33.088840,42.930823,24.774560,8.654666,154.550964,89.188416,31.156799,63.36363636363637
17,25-10-23T20-48-35,micro,frontend-baseline,81.305608,104.356774,60.054253,21.050652,375.684387,216.195312,75.782349,63.17283950617284
17,25-10-23T20-48-35,micro,frontend-monitor,81.381349,378.733826,315.588548,31.705543,1363.441772,1136.118774,114.139954,76.0
18,25-10-23T20-48-35,micro,api-baseline,33.120256,51.701423,34.122687,8.796556,186.125122,122.841675,31.667603,62.696969696969695
18,25-10-23T20-48-35,micro,api-monitor,33.125959,40.929125,22.938978,8.599345,147.344849,82.580322,30.957642,62.84848484848485
18,25-10-23T20-48-35,micro,frontend-baseline,81.248043,106.061486,63.223080,21.256731,381.821350,227.603088,76.524231,61.098765432098766
18,25-10-23T20-48-35,micro,frontend-monitor,81.418023,332.727610,267.950050,32.046746,1197.819397,964.620178,115.368286,74.11111111111111
19,25-10-23T20-48-35,micro,api-baseline,33.168494,13.842485,7.658878,6.287706,49.832947,27.571960,22.635742,44.515151515151516
19,25-10-23T20-48-35,micro,api-monitor,33.122838,18.231150,10.831282,6.556973,65.632141,38.992615,23.605103,40.333333333333336
